UniqueID,Species,Breed,Gender,SpayNeuter,Borough,ZipCode,Season,trainability_value,group,Age_Range
3316,DOG,chihuahua,M,FALSE,Bronx,10451,Fall,0.5,Toy Group,Adult (3-7 Years)
3319,DOG,havanese,U,FALSE,Bronx,10463,Winter,0.78,Toy Group,
3321,DOG,black and tan coonhound,M,FALSE,Bronx,10457,Winter,0.41,Hound Group,Puppy/Young (0-2 Years)
3323,DOG,bull terrier,U,FALSE,Bronx,10453,Winter,0.5,Terrier Group,
3324,DOG,bull terrier,M,FALSE,Bronx,10467,Winter,0.51,Terrier Group,Senior (8+ Years)
3326,DOG,bulldog,U,FALSE,Bronx,10473,Winter,0.0,Non-Sporting Group,
3327,DOG,bull terrier,M,FALSE,Bronx,10452,Winter,0.39,Terrier Group,Puppy/Young (0-2 Years)
3328,DOG,bull terrier,U,FALSE,Bronx,10460,Winter,0.33,Terrier Group,
3329,DOG,bull terrier,U,FALSE,Bronx,10473,Winter,0.43,Terrier Group,
3330,DOG,labrador retriever,F,TRUE,Bronx,10475,Winter,0.72,Sporting Group,
3331,DOG,siberian husky,M,TRUE,Bronx,10466,Winter,0.74,Working Group,Puppy/Young (0-2 Years)
3333,DOG,dachshund,M,FALSE,Bronx,10470,Fall,0.48,Hound Group,
3334,DOG,shih tzu,M,TRUE,Bronx,10468,Winter,0.67,Toy Group,Puppy/Young (0-2 Years)
3335,DOG,bull terrier,M,FALSE,Bronx,10457,Winter,0.02,Terrier Group,Puppy/Young (0-2 Years)
3336,DOG,chihuahua,F,TRUE,Bronx,10470,Winter,0.38,Toy Group,Puppy/Young (0-2 Years)
3338,DOG,yorkshire terrier,M,FALSE,Bronx,10463,Winter,0.59,Toy Group,Puppy/Young (0-2 Years)
3339,DOG,german shepherd dog,M,FALSE,Bronx,10456,Winter,1.0,Herding Group,Puppy/Young (0-2 Years)
3340,DOG,shih tzu,F,FALSE,Bronx,10469,Winter,0.76,Toy Group,Adult (3-7 Years)
3346,DOG,bull terrier,M,FALSE,Bronx,10473,Winter,0.3,Terrier Group,Senior (8+ Years)
3349,DOG,boxer,F,FALSE,Bronx,10463,Winter,0.99,Working Group,
3350,DOG,bull terrier,F,FALSE,Bronx,10467,Winter,0.34,Terrier Group,
3351,DOG,akita,M,FALSE,Bronx,10467,Winter,0.85,Working Group,Senior (8+ Years)
3354,DOG,bull terrier,U,FALSE,Bronx,10455,Winter,0.57,Terrier Group,
3355,DOG,yorkshire terrier,M,TRUE,Bronx,10461,Winter,0.34,Toy Group,Adult (3-7 Years)
3356,DOG,chihuahua,U,FALSE,Bronx,,Winter,0.28,Toy Group,
3357,DOG,bull terrier,M,FALSE,Bronx,10452,Winter,0.21,Terrier Group,Puppy/Young (0-2 Years)
3358,DOG,bull terrier,M,FALSE,Bronx,10458,Winter,0.06,Terrier Group,Puppy/Young (0-2 Years)
3359,DOG,bull terrier,M,FALSE,Bronx,10458,Winter,0.14,Terrier Group,Puppy/Young (0-2 Years)
3360,DOG,bull terrier,M,TRUE,Bronx,10471,Winter,0.73,Terrier Group,Puppy/Young (0-2 Years)
3361,DOG,american staffordshire terrier,U,FALSE,Bronx,10473,Winter,0.64,Terrier Group,
3362,DOG,bulldog,M,FALSE,Bronx,10456,Winter,0.44,Non-Sporting Group,
3363,DOG,boykin spaniel,F,TRUE,Bronx,10456,Winter,1.0,Sporting Group,Puppy/Young (0-2 Years)
3364,DOG,bull terrier,M,FALSE,Bronx,10462,Winter,0.16,Terrier Group,Adult (3-7 Years)
3365,DOG,rottweiler,M,TRUE,Bronx,10466,Spring,0.73,Working Group,Adult (3-7 Years)
3366,DOG,pug,M,TRUE,Bronx,10468,Winter,0.5,Toy Group,Senior (8+ Years)
3368,DOG,yorkshire terrier,M,TRUE,Bronx,10457,Spring,0.09,Toy Group,Adult (3-7 Years)
3369,DOG,yorkshire terrier,M,FALSE,Bronx,10463,Spring,0.05,Toy Group,Senior (8+ Years)
3370,DOG,bulldog,U,FALSE,Bronx,10458,Spring,0.89,Non-Sporting Group,Adult (3-7 Years)
3371,DOG,maltese,F,FALSE,Bronx,10465,Spring,0.46,Toy Group,Puppy/Young (0-2 Years)
3372,DOG,bull terrier,U,FALSE,Bronx,,Spring,0.39,Terrier Group,
3374,DOG,shih tzu,U,FALSE,Bronx,10453,Winter,0.5,Toy Group,
3375,DOG,bull terrier,U,FALSE,Bronx,10455,Winter,0.28,Terrier Group,
3376,DOG,bull terrier,U,FALSE,Bronx,10469,Spring,0.4,Terrier Group,Senior (8+ Years)
3377,DOG,bull terrier,U,FALSE,Bronx,10465,Winter,0.26,Terrier Group,
3380,DOG,bull terrier,U,FALSE,Bronx,,Winter,0.02,Terrier Group,
3381,DOG,cardigan welsh corgi,F,FALSE,Bronx,10462,Winter,0.71,Herding Group,
3382,DOG,yorkshire terrier,U,FALSE,Bronx,10458,Spring,0.17,Toy Group,Puppy/Young (0-2 Years)
3383,DOG,bull terrier,M,TRUE,Bronx,10460,Spring,0.51,Terrier Group,Adult (3-7 Years)
3385,DOG,german shepherd dog,M,FALSE,Bronx,10466,Spring,1.0,Herding Group,Puppy/Young (0-2 Years)
3387,DOG,yorkshire terrier,M,FALSE,Bronx,10461,Spring,0.0,Toy Group,Adult (3-7 Years)
3389,DOG,bull terrier,U,FALSE,Bronx,10457,Spring,0.36,Terrier Group,
3393,DOG,shih tzu,M,FALSE,Bronx,10467,Spring,0.52,Toy Group,Puppy/Young (0-2 Years)
3396,DOG,boxer,M,FALSE,Bronx,10456,Spring,0.71,Working Group,
3398,DOG,bull terrier,U,FALSE,Bronx,10456,Spring,0.31,Terrier Group,
3400,DOG,bull terrier,U,FALSE,Bronx,,Spring,0.52,Terrier Group,
3401,DOG,bull terrier,U,FALSE,Bronx,10453,Spring,0.46,Terrier Group,
3402,DOG,maltese,M,FALSE,Bronx,,Spring,0.7,Toy Group,Adult (3-7 Years)
3403,DOG,bull terrier,U,FALSE,Bronx,10469,Spring,0.16,Terrier Group,
3404,DOG,bull terrier,U,FALSE,Bronx,10452,Spring,0.46,Terrier Group,
3405,DOG,bull terrier,U,FALSE,Bronx,,Spring,0.32,Terrier Group,
3406,DOG,bull terrier,M,TRUE,Bronx,10473,Winter,0.0,Terrier Group,Puppy/Young (0-2 Years)
3409,DOG,shiba inu,M,FALSE,Bronx,10465,Spring,0.52,Non-Sporting Group,Puppy/Young (0-2 Years)
3410,DOG,yorkshire terrier,M,FALSE,Bronx,10475,Spring,0.23,Toy Group,Adult (3-7 Years)
3412,DOG,bull terrier,U,FALSE,Bronx,,Spring,0.23,Terrier Group,
3413,DOG,miniature pinscher,F,FALSE,Bronx,10462,Spring,0.44,Toy Group,Adult (3-7 Years)
3415,DOG,bulldog,U,FALSE,Bronx,,Spring,0.53,Non-Sporting Group,
3420,DOG,bulldog,F,TRUE,Bronx,10469,Spring,0.87,Non-Sporting Group,Puppy/Young (0-2 Years)
3421,DOG,bull terrier,M,FALSE,Bronx,10455,Spring,0.65,Terrier Group,Adult (3-7 Years)
3423,DOG,standard schnauzer,F,FALSE,Bronx,10455,Spring,0.46,Working Group,Puppy/Young (0-2 Years)
3424,DOG,siberian husky,U,FALSE,Bronx,,Spring,0.04,Working Group,
3425,DOG,maltese,F,TRUE,Bronx,10465,Spring,0.4,Toy Group,Senior (8+ Years)
3428,DOG,weimaraner,U,FALSE,Bronx,,Spring,0.72,Sporting Group,
3430,DOG,shih tzu,U,FALSE,Bronx,10460,Spring,0.42,Toy Group,
3431,DOG,bull terrier,U,FALSE,Bronx,10465,Spring,0.55,Terrier Group,
3432,DOG,shih tzu,U,FALSE,Bronx,,Spring,0.67,Toy Group,
3433,DOG,bull terrier,U,FALSE,Bronx,10455,Spring,0.16,Terrier Group,
3434,DOG,bull terrier,U,FALSE,Bronx,10467,Spring,0.31,Terrier Group,
3438,DOG,siberian husky,U,FALSE,Bronx,,Spring,0.35,Working Group,
3439,DOG,poodle (standard),U,FALSE,Bronx,,Spring,0.58,Non-Sporting Group,
3440,DOG,rottweiler,M,TRUE,Bronx,10461,Spring,1.0,Working Group,Puppy/Young (0-2 Years)
3441,DOG,rottweiler,M,TRUE,Bronx,10461,Spring,0.63,Working Group,Puppy/Young (0-2 Years)
3442,DOG,chihuahua,U,FALSE,Bronx,10468,Spring,0.2,Toy Group,
3446,DOG,labrador retriever,U,FALSE,Bronx,10456,Spring,0.75,Sporting Group,
3448,DOG,bull terrier,U,FALSE,Bronx,10467,Spring,0.49,Terrier Group,
3449,DOG,chow chow,F,TRUE,Bronx,10463,Spring,0.34,Non-Sporting Group,Senior (8+ Years)
3451,DOG,bull terrier,U,FALSE,Bronx,,Spring,0.53,Terrier Group,
3452,DOG,bull terrier,U,FALSE,Bronx,10458,Spring,0.51,Terrier Group,
3453,DOG,bull terrier,M,FALSE,Bronx,10462,Spring,0.56,Terrier Group,Puppy/Young (0-2 Years)
3456,DOG,bull terrier,U,FALSE,Bronx,10460,Spring,0.29,Terrier Group,Adult (3-7 Years)
3457,DOG,bull terrier,M,FALSE,Bronx,10459,Spring,0.2,Terrier Group,Adult (3-7 Years)
3459,DOG,bull terrier,M,FALSE,Bronx,10467,Spring,0.5,Terrier Group,Puppy/Young (0-2 Years)
3461,DOG,bull terrier,U,FALSE,Bronx,10467,Spring,0.0,Terrier Group,
3464,DOG,akita,U,FALSE,Bronx,10461,Spring,0.97,Working Group,
3465,DOG,siberian husky,F,FALSE,Bronx,10452,Spring,0.29,Working Group,Puppy/Young (0-2 Years)
3468,DOG,chihuahua,M,FALSE,Bronx,10463,Spring,0.59,Toy Group,Adult (3-7 Years)
3469,DOG,weimaraner,M,FALSE,Bronx,10461,Spring,1.0,Sporting Group,Adult (3-7 Years)
3470,DOG,german shepherd dog,F,FALSE,Bronx,10465,Spring,1.0,Herding Group,Puppy/Young (0-2 Years)
3472,DOG,maltese,M,TRUE,Bronx,10462,Spring,0.57,Toy Group,Senior (8+ Years)
3473,DOG,bull terrier,M,FALSE,Bronx,10463,Spring,0.47,Terrier Group,Adult (3-7 Years)
3474,DOG,bull terrier,U,FALSE,Bronx,10466,Spring,0.4,Terrier Group,
3477,DOG,labrador retriever,U,FALSE,Bronx,10467,Spring,0.77,Sporting Group,
3478,DOG,shih tzu,F,TRUE,Bronx,10462,Spring,0.43,Toy Group,Senior (8+ Years)
3479,DOG,coton de tulear,M,FALSE,Bronx,10463,Spring,0.76,Non-Sporting Group,Adult (3-7 Years)
3480,DOG,chihuahua,F,TRUE,Bronx,10452,Spring,0.61,Toy Group,Senior (8+ Years)
3482,DOG,bull terrier,U,FALSE,Bronx,,Summer,0.04,Terrier Group,
3484,DOG,german shepherd dog,U,FALSE,Bronx,10453,Spring,0.88,Herding Group,
3485,DOG,bull terrier,U,FALSE,Bronx,,Spring,0.38,Terrier Group,
3486,DOG,bull terrier,U,FALSE,Bronx,10463,Spring,0.01,Terrier Group,
3487,DOG,bull terrier,U,FALSE,Bronx,10463,Spring,0.51,Terrier Group,
3490,DOG,shiba inu,M,TRUE,Bronx,10463,Spring,0.35,Non-Sporting Group,Adult (3-7 Years)
3491,DOG,yorkshire terrier,M,FALSE,Bronx,10457,Spring,0.5,Toy Group,Puppy/Young (0-2 Years)
3495,DOG,bull terrier,F,FALSE,Bronx,10462,Spring,0.58,Terrier Group,Adult (3-7 Years)
3497,DOG,labrador retriever,M,FALSE,Bronx,10459,Spring,0.77,Sporting Group,Adult (3-7 Years)
3499,DOG,bull terrier,U,FALSE,Bronx,10466,Spring,0.14,Terrier Group,
3500,DOG,bull terrier,U,FALSE,Bronx,10463,Spring,0.45,Terrier Group,
3501,DOG,rottweiler,U,FALSE,Bronx,,Spring,0.85,Working Group,
3502,DOG,bull terrier,U,FALSE,Bronx,10463,Spring,0.17,Terrier Group,
3503,DOG,bull terrier,M,FALSE,Bronx,10465,Spring,0.53,Terrier Group,Adult (3-7 Years)
3505,DOG,bull terrier,U,FALSE,Bronx,10456,Spring,0.23,Terrier Group,
3506,DOG,bull terrier,F,FALSE,Bronx,10460,Spring,0.75,Terrier Group,Adult (3-7 Years)
3509,DOG,maltese,M,TRUE,Bronx,10452,Spring,0.82,Toy Group,Adult (3-7 Years)
3510,DOG,bull terrier,U,FALSE,Bronx,10467,Spring,0.34,Terrier Group,
3512,DOG,yorkshire terrier,M,FALSE,Bronx,,Spring,0.24,Toy Group,Adult (3-7 Years)
3513,DOG,chihuahua,U,FALSE,Bronx,10456,Spring,0.14,Toy Group,
3514,DOG,german shepherd dog,U,FALSE,Bronx,10461,Spring,1.0,Herding Group,Senior (8+ Years)
3515,DOG,english cocker spaniel,M,FALSE,Bronx,10473,Summer,0.74,Sporting Group,
3516,DOG,rottweiler,M,FALSE,Bronx,,Summer,0.03,Working Group,Adult (3-7 Years)
3517,DOG,shih tzu,M,FALSE,Bronx,10466,Summer,0.32,Toy Group,Senior (8+ Years)
3518,DOG,airedale terrier,U,FALSE,Bronx,10461,Spring,0.87,Terrier Group,
3519,DOG,yorkshire terrier,F,TRUE,Bronx,10472,Spring,0.03,Toy Group,Adult (3-7 Years)
3520,DOG,siberian husky,U,FALSE,Bronx,10472,Spring,0.56,Working Group,
3524,DOG,bulldog,U,FALSE,Bronx,10465,Summer,0.67,Non-Sporting Group,
3526,DOG,bulldog,U,FALSE,Bronx,10465,Spring,0.19,Non-Sporting Group,
3528,DOG,yorkshire terrier,M,FALSE,Bronx,,Spring,0.23,Toy Group,Puppy/Young (0-2 Years)
3529,DOG,bull terrier,M,TRUE,Bronx,10467,Spring,0.39,Terrier Group,
3530,DOG,chihuahua,U,FALSE,Bronx,10453,Spring,0.34,Toy Group,
3531,DOG,bull terrier,U,FALSE,Bronx,10452,Summer,0.4,Terrier Group,
3532,DOG,bull terrier,U,FALSE,Bronx,10467,Spring,0.55,Terrier Group,
3533,DOG,shih tzu,M,FALSE,Bronx,10453,Spring,0.11,Toy Group,
3535,DOG,german shepherd dog,U,FALSE,Bronx,10462,Spring,0.82,Herding Group,
3536,DOG,bull terrier,M,FALSE,Bronx,,Spring,0.07,Terrier Group,Puppy/Young (0-2 Years)
3537,DOG,pekingese,M,TRUE,Bronx,10469,Summer,0.04,Toy Group,Adult (3-7 Years)
3539,DOG,bull terrier,U,FALSE,Bronx,10459,Summer,0.0,Terrier Group,
3541,DOG,rottweiler,U,FALSE,Bronx,10461,Summer,0.52,Working Group,
3542,DOG,cocker spaniel,U,FALSE,Bronx,10452,Summer,0.48,Sporting Group,
3543,DOG,maltese,M,FALSE,Bronx,,Summer,0.16,Toy Group,Puppy/Young (0-2 Years)
3544,DOG,bull terrier,F,FALSE,Bronx,,Summer,0.44,Terrier Group,Puppy/Young (0-2 Years)
3545,DOG,bull terrier,U,FALSE,Bronx,,Summer,0.22,Terrier Group,
3546,DOG,bull terrier,U,FALSE,Bronx,10463,Summer,0.01,Terrier Group,
3547,DOG,bull terrier,U,FALSE,Bronx,10465,Summer,0.0,Terrier Group,
3549,DOG,labrador retriever,U,FALSE,Bronx,,Summer,0.78,Sporting Group,
3550,DOG,rottweiler,M,FALSE,Bronx,10468,Spring,0.51,Working Group,Adult (3-7 Years)
3553,DOG,lhasa apso,M,FALSE,Bronx,10462,Spring,0.65,Non-Sporting Group,Senior (8+ Years)
3556,DOG,chihuahua,F,FALSE,Bronx,10460,Summer,0.42,Toy Group,Adult (3-7 Years)
3557,DOG,bull terrier,U,FALSE,Bronx,10458,Summer,0.32,Terrier Group,
3558,DOG,boxer,M,FALSE,Bronx,10461,Summer,0.41,Working Group,Adult (3-7 Years)
3562,DOG,chihuahua,F,FALSE,Bronx,,Summer,0.41,Toy Group,Senior (8+ Years)
3563,DOG,bull terrier,M,FALSE,Bronx,10460,Summer,0.34,Terrier Group,Adult (3-7 Years)
3564,DOG,chihuahua,M,TRUE,Bronx,,Summer,0.02,Toy Group,Adult (3-7 Years)
3565,DOG,yorkshire terrier,U,FALSE,Bronx,10467,Summer,0.0,Toy Group,
3566,DOG,shih tzu,U,FALSE,Bronx,,Summer,0.26,Toy Group,
3567,DOG,rottweiler,U,FALSE,Bronx,10462,Summer,0.5,Working Group,
3568,DOG,chow chow,U,FALSE,Bronx,,Summer,0.0,Non-Sporting Group,
3569,DOG,yorkshire terrier,U,FALSE,Bronx,,Summer,0.27,Toy Group,
3572,DOG,poodle (standard),U,FALSE,Bronx,,Summer,0.78,Non-Sporting Group,
3573,DOG,american english coonhound,F,FALSE,Bronx,10461,Summer,0.64,Hound Group,Senior (8+ Years)
3574,DOG,shiba inu,U,FALSE,Bronx,,Summer,0.09,Non-Sporting Group,
3575,DOG,yorkshire terrier,M,FALSE,Bronx,10453,Summer,0.0,Toy Group,Adult (3-7 Years)
3576,DOG,rottweiler,U,FALSE,Bronx,10469,Summer,0.65,Working Group,
3577,DOG,yorkshire terrier,M,TRUE,Bronx,10468,Summer,0.0,Toy Group,Senior (8+ Years)
3580,DOG,dalmatian,F,FALSE,Bronx,,Summer,0.82,Non-Sporting Group,Senior (8+ Years)
3582,DOG,bull terrier,U,FALSE,Bronx,10456,Summer,0.25,Terrier Group,
3584,DOG,bull terrier,U,FALSE,Bronx,10469,Summer,0.23,Terrier Group,
3585,DOG,yorkshire terrier,M,FALSE,Bronx,10460,Summer,0.25,Toy Group,Adult (3-7 Years)
3588,DOG,chihuahua,U,FALSE,Bronx,10460,Summer,0.14,Toy Group,
3589,DOG,bull terrier,U,FALSE,Bronx,10453,Summer,0.01,Terrier Group,
3591,DOG,basset hound,M,TRUE,Bronx,10463,Summer,0.22,Hound Group,Senior (8+ Years)
3592,DOG,siberian husky,F,FALSE,Bronx,10460,Summer,0.36,Working Group,Puppy/Young (0-2 Years)
3593,DOG,bull terrier,U,FALSE,Bronx,10452,Summer,0.69,Terrier Group,
3595,DOG,bull terrier,U,FALSE,Bronx,10459,Summer,0.07,Terrier Group,
3597,DOG,bull terrier,U,FALSE,Bronx,,Summer,0.1,Terrier Group,
3598,DOG,maltese,U,FALSE,Bronx,,Summer,0.0,Toy Group,
3600,DOG,bull terrier,U,FALSE,Bronx,10460,Summer,0.0,Terrier Group,
3603,DOG,siberian husky,M,FALSE,Bronx,,Summer,0.08,Working Group,Puppy/Young (0-2 Years)
3606,DOG,bull terrier,F,FALSE,Bronx,10470,Summer,0.4,Terrier Group,
3607,DOG,bull terrier,M,FALSE,Bronx,10472,Summer,0.0,Terrier Group,Adult (3-7 Years)
3610,DOG,yorkshire terrier,U,FALSE,Bronx,10465,Summer,0.0,Toy Group,
3614,DOG,siberian husky,F,FALSE,Bronx,10473,Summer,0.59,Working Group,Adult (3-7 Years)
3616,DOG,chihuahua,M,TRUE,Bronx,10459,Summer,0.0,Toy Group,Senior (8+ Years)
3617,DOG,bull terrier,U,FALSE,Bronx,10462,Summer,0.18,Terrier Group,
3618,DOG,bull terrier,U,FALSE,Bronx,10452,Summer,0.12,Terrier Group,
3619,DOG,bull terrier,U,FALSE,Bronx,10466,Summer,0.09,Terrier Group,Senior (8+ Years)
3621,DOG,bull terrier,U,FALSE,Bronx,10463,Summer,0.09,Terrier Group,
3622,DOG,dachshund,F,TRUE,Bronx,10463,Summer,0.18,Hound Group,Adult (3-7 Years)
3625,DOG,airedale terrier,M,FALSE,Bronx,10470,Summer,0.84,Terrier Group,Senior (8+ Years)
3627,DOG,labrador retriever,U,FALSE,Bronx,,Summer,0.96,Sporting Group,
3628,DOG,bull terrier,U,FALSE,Bronx,10467,Summer,0.32,Terrier Group,
3629,DOG,american eskimo dog,M,FALSE,Bronx,10469,Summer,0.69,Non-Sporting Group,Senior (8+ Years)
3630,DOG,pomeranian,U,FALSE,Bronx,10453,Summer,0.0,Toy Group,
3635,DOG,yorkshire terrier,M,FALSE,Bronx,10459,Summer,0.2,Toy Group,Senior (8+ Years)
3636,DOG,doberman pinscher,U,FALSE,Bronx,,Summer,1.0,Working Group,
3637,DOG,bull terrier,U,FALSE,Bronx,,Summer,0.0,Terrier Group,
3638,DOG,poodle (standard),M,TRUE,Bronx,10455,Summer,0.74,Non-Sporting Group,Puppy/Young (0-2 Years)
3639,DOG,bull terrier,F,FALSE,Bronx,10473,Summer,0.17,Terrier Group,Adult (3-7 Years)
3644,DOG,bulldog,U,FALSE,Bronx,10469,Summer,0.65,Non-Sporting Group,
3645,DOG,afghan hound,M,FALSE,Bronx,10461,Summer,0.22,Hound Group,Adult (3-7 Years)
3648,DOG,labrador retriever,U,FALSE,Bronx,10453,Summer,0.9,Sporting Group,
3649,DOG,labrador retriever,U,FALSE,Bronx,10452,Summer,0.62,Sporting Group,
3650,DOG,siberian husky,M,FALSE,Bronx,,Summer,0.0,Working Group,Senior (8+ Years)
3651,DOG,siberian husky,U,FALSE,Bronx,10456,Summer,0.28,Working Group,
3652,DOG,bull terrier,U,FALSE,Bronx,10462,Summer,0.38,Terrier Group,
3653,DOG,airedale terrier,U,FALSE,Bronx,10451,Spring,1.0,Terrier Group,
3654,DOG,bull terrier,U,FALSE,Bronx,10461,Summer,0.31,Terrier Group,
3655,DOG,australian cattle dog,U,FALSE,Bronx,10461,Summer,0.09,Herding Group,
3656,DOG,bull terrier,M,TRUE,Bronx,10473,Summer,0.21,Terrier Group,Adult (3-7 Years)
3657,DOG,bull terrier,U,FALSE,Bronx,10458,Summer,0.33,Terrier Group,
3658,DOG,chihuahua,F,TRUE,Bronx,10452,Summer,0.09,Toy Group,Adult (3-7 Years)
3659,DOG,bull terrier,M,FALSE,Bronx,10465,Summer,0.2,Terrier Group,Adult (3-7 Years)
3660,DOG,bull terrier,U,FALSE,Bronx,10458,Summer,0.29,Terrier Group,
3661,DOG,maltese,M,FALSE,Bronx,10457,Summer,0.56,Toy Group,Adult (3-7 Years)
3662,DOG,chihuahua,U,FALSE,Bronx,10456,Summer,0.0,Toy Group,
3666,DOG,bull terrier,U,FALSE,Bronx,10468,Summer,0.36,Terrier Group,
3667,DOG,bull terrier,U,FALSE,Bronx,,Summer,0.13,Terrier Group,
3669,DOG,bull terrier,U,FALSE,Bronx,,Summer,0.37,Terrier Group,
3672,DOG,chihuahua,U,FALSE,Bronx,10456,Summer,0.0,Toy Group,
3676,DOG,bull terrier,M,TRUE,Bronx,10458,Summer,0.41,Terrier Group,Puppy/Young (0-2 Years)
3677,DOG,bull terrier,U,FALSE,Bronx,10455,Summer,0.0,Terrier Group,
3679,DOG,french bulldog,M,TRUE,Bronx,10451,Summer,0.44,Non-Sporting Group,Adult (3-7 Years)
3680,DOG,bull terrier,M,FALSE,Bronx,10458,Summer,0.07,Terrier Group,Adult (3-7 Years)
3681,DOG,rottweiler,M,FALSE,Bronx,10468,Summer,0.13,Working Group,Adult (3-7 Years)
3684,DOG,bull terrier,U,FALSE,Bronx,10455,Summer,0.2,Terrier Group,
3685,DOG,bull terrier,U,FALSE,Bronx,,Fall,0.24,Terrier Group,
3686,DOG,american eskimo dog,U,FALSE,Bronx,10451,Summer,0.68,Non-Sporting Group,
3688,DOG,cardigan welsh corgi,U,FALSE,Bronx,10469,Fall,0.53,Herding Group,
3692,DOG,german shepherd dog,M,FALSE,Bronx,10469,Fall,0.58,Herding Group,Puppy/Young (0-2 Years)
3693,DOG,afghan hound,U,FALSE,Bronx,,Fall,0.1,Hound Group,
3695,DOG,shih tzu,U,TRUE,Bronx,,Summer,0.31,Toy Group,
3696,DOG,shih tzu,F,FALSE,Bronx,10461,Summer,0.54,Toy Group,Adult (3-7 Years)
3697,DOG,bull terrier,M,FALSE,Bronx,,Fall,0.9,Terrier Group,Puppy/Young (0-2 Years)
3698,DOG,dachshund,F,TRUE,Bronx,10463,Fall,0.59,Hound Group,Senior (8+ Years)
3699,DOG,siberian husky,M,TRUE,Bronx,10457,Fall,0.19,Working Group,Adult (3-7 Years)
3700,DOG,bull terrier,U,FALSE,Bronx,10461,Summer,0.15,Terrier Group,
3702,DOG,bull terrier,M,FALSE,Bronx,,Summer,0.41,Terrier Group,Puppy/Young (0-2 Years)
3704,DOG,labrador retriever,U,FALSE,Bronx,10473,Summer,0.32,Sporting Group,
3705,DOG,bull terrier,U,FALSE,Bronx,10454,Summer,0.26,Terrier Group,
3708,DOG,chihuahua,U,FALSE,Bronx,10457,Summer,0.0,Toy Group,
3709,DOG,bull terrier,U,FALSE,Bronx,10461,Summer,0.26,Terrier Group,
3712,DOG,bull terrier,U,FALSE,Bronx,10466,Fall,0.06,Terrier Group,
3713,DOG,bull terrier,M,FALSE,Bronx,10466,Fall,0.48,Terrier Group,Puppy/Young (0-2 Years)
3714,DOG,chihuahua,M,TRUE,Bronx,,Fall,0.14,Toy Group,Puppy/Young (0-2 Years)
3716,DOG,shih tzu,F,FALSE,Bronx,10469,Fall,0.94,Toy Group,Adult (3-7 Years)
3718,DOG,rottweiler,U,FALSE,Bronx,10468,Fall,0.64,Working Group,
3719,DOG,yorkshire terrier,M,TRUE,Bronx,10456,Fall,0.2,Toy Group,Adult (3-7 Years)
3720,DOG,bull terrier,U,FALSE,Bronx,,Fall,0.26,Terrier Group,
3721,DOG,rottweiler,U,FALSE,Bronx,10463,Fall,0.48,Working Group,
3723,DOG,rottweiler,U,FALSE,Bronx,10468,Fall,0.61,Working Group,
3726,DOG,bull terrier,U,FALSE,Bronx,10466,Fall,0.11,Terrier Group,
3730,DOG,shih tzu,U,FALSE,Bronx,10455,Fall,0.72,Toy Group,
3731,DOG,french bulldog,M,FALSE,Bronx,10468,Fall,0.75,Non-Sporting Group,
3734,DOG,doberman pinscher,M,FALSE,Bronx,10471,Fall,0.91,Working Group,Adult (3-7 Years)
3735,DOG,bull terrier,U,FALSE,Bronx,10453,Fall,0.71,Terrier Group,
3736,DOG,maltese,U,FALSE,Bronx,10469,Fall,0.42,Toy Group,
3738,DOG,akita,F,FALSE,Bronx,10453,Fall,0.98,Working Group,Adult (3-7 Years)
3740,DOG,bull terrier,U,FALSE,Bronx,,Fall,0.43,Terrier Group,
3741,DOG,american staffordshire terrier,M,FALSE,Bronx,10461,Fall,0.4,Terrier Group,Senior (8+ Years)
3742,DOG,german shepherd dog,M,TRUE,Bronx,10473,Fall,0.88,Herding Group,Adult (3-7 Years)
3744,DOG,bull terrier,U,FALSE,Bronx,,Fall,0.5,Terrier Group,
3750,DOG,chihuahua,M,FALSE,Bronx,10473,Fall,0.53,Toy Group,Adult (3-7 Years)
3753,DOG,bull terrier,F,FALSE,Bronx,10453,Fall,0.24,Terrier Group,Senior (8+ Years)
3756,DOG,chihuahua,M,TRUE,Bronx,10465,Fall,0.2,Toy Group,Adult (3-7 Years)
3757,DOG,bull terrier,F,FALSE,Bronx,10463,Fall,0.7,Terrier Group,Puppy/Young (0-2 Years)
3759,DOG,yorkshire terrier,M,FALSE,Bronx,10465,Fall,0.21,Toy Group,Adult (3-7 Years)
3760,DOG,yorkshire terrier,U,FALSE,Bronx,,Fall,0.0,Toy Group,
3761,DOG,chihuahua,M,TRUE,Bronx,,Fall,0.1,Toy Group,Puppy/Young (0-2 Years)
3763,DOG,yorkshire terrier,U,FALSE,Bronx,10459,Fall,0.11,Toy Group,
3764,DOG,bull terrier,M,FALSE,Bronx,10457,Fall,0.32,Terrier Group,
3766,DOG,shih tzu,M,FALSE,Bronx,10466,Fall,0.67,Toy Group,Puppy/Young (0-2 Years)
3767,DOG,german shepherd dog,F,FALSE,Bronx,10452,Fall,0.82,Herding Group,Adult (3-7 Years)
3770,DOG,bull terrier,U,FALSE,Bronx,10456,Fall,0.47,Terrier Group,
3771,DOG,shiba inu,M,FALSE,Bronx,10453,Fall,0.39,Non-Sporting Group,Puppy/Young (0-2 Years)
3773,DOG,bull terrier,U,FALSE,Bronx,,Fall,0.63,Terrier Group,
3774,DOG,miniature pinscher,F,TRUE,Bronx,10464,Fall,0.36,Toy Group,Senior (8+ Years)
